ticker,revised_ticker,first_qualifying_date,rank_that_day,population_that_day,hh_date,hh_confirmed_date,suggested_resistance,is_valid_flag,resistance_override,status,streak_still_active
GLUU^21,GLUU,3/1/2011,10,43,2/28/2011,3/2/2011,5.08,,,OK,
GLUU^21,GLUU,3/1/2011,10,43,4/1/2011,4/5/2011,4.48,,,OK,
GLUU^21,GLUU,5/27/2011,3,6,6/2/2011,6/6/2011,5.75,,,OK,
GLUU^21,GLUU,5/27/2011,3,6,7/7/2011,7/11/2011,5.73,,,OK,
GLUU^21,GLUU,6/6/2011,7,18,7/15/2011,7/19/2011,6.1,,,OK,
GLUU^21,GLUU,3/28/2012,9,26,4/5/2012,4/10/2012,5.18,,,OK,
GLUU^21,GLUU,3/28/2012,9,26,5/3/2012,5/7/2012,5,,,OK,
GLUU^21,GLUU,4/2/2012,10,24,5/15/2012,5/17/2012,4.9,,,OK,
GLUU^21,GLUU,6/5/2012,15,18,7/5/2012,7/9/2012,5.9,,,OK,
GLUU^21,GLUU,3/18/2013,5,21,3/18/2013,3/20/2013,3.86,,,OK,
GLUU^21,GLUU,3/18/2013,5,21,4/12/2013,4/16/2013,3.23,,,OK,
GLUU^21,GLUU,10/28/2013,8,44,10/29/2013,10/31/2013,4.14,,,OK,
GLUU^21,GLUU,7/10/2014,3,40,7/22/2014,7/24/2014,7.6,,,OK,
GLUU^21,GLUU,7/28/2014,1,13,9/9/2014,9/11/2014,5.53,,,OK,
GLUU^21,GLUU,2/18/2016,7,37,2/22/2016,2/24/2016,3.95,,,OK,
GLUU^21,GLUU,2/18/2016,7,37,2/26/2016,3/1/2016,4,,,OK,
GLUU^21,GLUU,4/4/2017,11,20,5/16/2017,5/18/2017,2.73,,,OK,
GLUU^21,GLUU,11/14/2018,4,40,12/12/2018,12/14/2018,8.28,,,OK,
GLUU^21,GLUU,11/19/2018,11,53,12/28/2018,1/2/2019,8.19,,,OK,
GLUU^21,GLUU,12/24/2018,15,22,1/11/2019,1/15/2019,9.73,,,OK,
GLUU^21,GLUU,12/24/2018,15,22,2/4/2019,2/6/2019,10.4092,,,OK,
GLUU^21,GLUU,10/9/2019,11,16,10/15/2019,10/17/2019,6.21,,,OK,
GLW,GLW,2/12/2026,13,165,2/12/2026,2/17/2026,136.825,,,OK,
GLW,GLW,2/12/2026,13,165,2/25/2026,2/27/2026,162.0999,,,OK,
GLW,GLW,2/12/2026,13,165,3/25/2026,3/27/2026,150.25,,,OK,
GLXY,GLXY,,,,,,,,,no_pivot_yet,FALSE
GLXY,GLXY,,,,,,,,,no_pivot_yet,FALSE
GMBL,GMBL,2/25/2021,16,564,2/25/2021,3/1/2021,979200,,,OK,
GMCR^16,GMCR,,,,,,,,,no_pivot_yet,FALSE
GMCR^16,GMCR,8/7/2007,7,25,8/8/2007,8/10/2007,9.5467,,,OK,
GMCR^16,GMCR,8/16/2007,11,113,9/20/2007,9/24/2007,7.8111,,,OK,
GMCR^16,GMCR,12/1/2008,12,95,12/1/2008,12/3/2008,8.3422,,,OK,
GMCR^16,GMCR,12/1/2008,12,95,1/5/2009,1/7/2009,8.86,,,OK,
GMCR^16,GMCR,12/10/2010,15,17,1/11/2011,1/13/2011,36.38,,,OK,
GMCR^16,GMCR,2/17/2011,14,22,3/10/2011,3/14/2011,62.37,,,OK,
GMCR^16,GMCR,2/17/2011,14,22,3/23/2011,3/25/2011,63.85,,,OK,
GMCR^16,GMCR,2/22/2011,16,28,4/6/2011,4/8/2011,67.63,,,OK,
GMCR^16,GMCR,8/8/2011,12,43,8/31/2011,9/2/2011,107.42,,,OK,
GMCR^16,GMCR,8/8/2011,12,43,9/7/2011,9/9/2011,110.9,,,OK,
GMCR^16,GMCR,8/8/2011,12,43,9/20/2011,9/22/2011,115.9799,,,OK,
GMCR^16,GMCR,8/16/2012,5,16,8/22/2012,8/24/2012,26.69,,,OK,
GMCR^16,GMCR,8/16/2012,5,16,9/12/2012,9/14/2012,33.15,,,OK,
GMCR^16,GMCR,11/14/2012,11,18,12/5/2012,12/7/2012,42.6,,,OK,
GMCR^16,GMCR,11/14/2012,11,18,12/20/2012,12/24/2012,42.73,,,OK,
GMCR^16,GMCR,11/20/2012,6,10,1/2/2013,1/4/2013,43.79,,,OK,
GMCR^16,GMCR,12/17/2012,3,9,1/28/2013,1/30/2013,46.75,,,OK,
GMCR^16,GMCR,2/11/2013,8,9,3/13/2013,3/15/2013,54.89,,,OK,
GMCR^16,GMCR,2/11/2013,8,9,3/19/2013,3/21/2013,57,,,OK,
GMDAQ^24,GMDAQ,,,,,,,,,no_pivot_yet,FALSE
GME,GME,,,,,,,,,no_pivot_yet,FALSE
GME,GME,9/12/2019,12,49,9/10/2019,9/12/2019,1.275,,,OK,
GME,GME,9/12/2019,12,49,10/1/2019,10/3/2019,1.4538,,,OK,
GME,GME,9/12/2019,12,49,10/23/2019,10/25/2019,1.655,,,OK,
GME,GME,10/28/2019,12,15,12/9/2019,12/11/2019,1.73,,,OK,
GME,GME,3/26/2020,14,30,4/14/2020,4/16/2020,1.6175,,,OK,
GME,GME,3/26/2020,14,30,5/1/2020,5/5/2020,1.545,,,OK,
GME,GME,9/1/2020,8,88,9/3/2020,9/8/2020,2.1125,,,OK,
GME,GME,9/1/2020,8,88,9/22/2020,9/24/2020,2.7925,,,OK,
GME,GME,9/14/2020,16,136,10/22/2020,10/26/2020,3.9675,,,OK,
GME,GME,1/25/2021,11,456,1/28/2021,2/1/2021,120.75,,,OK,
GME,GME,3/15/2021,2,235,4/27/2021,4/29/2021,47,,,OK,
GME,GME,6/16/2022,15,175,7/14/2022,7/18/2022,37.9875,,,OK,
GME,GME,4/4/2023,13,34,5/8/2023,5/10/2023,20.99,,,OK,
GME,GME,5/10/2024,6,54,5/14/2024,5/16/2024,64.83,,,OK,
GME,GME,5/10/2024,6,54,6/7/2024,6/11/2024,48,,,OK,
GME,GME,6/10/2024,13,85,7/17/2024,7/19/2024,29.79,,,OK,
GMOLQ^21,GMOLQ,,,,,,,,,no_daily_bars,FALSE
GMST^08,GMST,7/27/2007,15,39,9/4/2007,9/6/2007,6.61,,,OK,
GMS^25,GMS,9/5/2019,6,21,9/3/2019,9/5/2019,30.54,,,OK,
GMS^25,GMS,9/5/2019,6,21,9/25/2019,9/27/2019,29.42,,,OK,
GMS^25,GMS,9/9/2019,8,30,10/22/2019,10/24/2019,30.98,,,OK,
GMVDF,GMVDF,,,,,,,,,no_pivot_yet,FALSE
GMXRQ^14,GMXRQ,,,,,,,,,no_daily_bars,FALSE
GMXRQ^14,GMXRQ,,,,,,,,,no_daily_bars,FALSE
GMXRQ^14,GMXRQ,,,,,,,,,no_daily_bars,FALSE
GMXRQ^14,GMXRQ,,,,,,,,,no_daily_bars,FALSE
GMXRQ^14,GMXRQ,,,,,,,,,no_daily_bars,FALSE
GMXRQ^14,GMXRQ,,,,,,,,,no_daily_bars,FALSE
GMXRQ^14,GMXRQ,,,,,,,,,no_daily_bars,FALSE
GNBTQ^23,GNBTQ,,,,,,,,,no_pivot_yet,FALSE
GNCAQ,GNCAQ,,,,,,,,,no_pivot_yet,FALSE
GNCIQ^20,GNCIQ,,,,,,,,,no_daily_bars,FALSE
GNCIQ^20,GNCIQ,,,,,,,,,no_daily_bars,FALSE
GNCIQ^20,GNCIQ,,,,,,,,,no_daily_bars,FALSE
GNCIQ^20,GNCIQ,,,,,,,,,no_daily_bars,FALSE
GNCIQ^20,GNCIQ,,,,,,,,,no_daily_bars,FALSE
GNCIQ^20,GNCIQ,,,,,,,,,no_daily_bars,FALSE
GNCIQ^20,GNCIQ,,,,,,,,,no_daily_bars,FALSE
GNCIQ^20,GNCIQ,,,,,,,,,no_daily_bars,FALSE
GNCIQ^20,GNCIQ,,,,,,,,,no_daily_bars,FALSE
GNK,GNK,5/12/2021,15,131,5/10/2021,5/12/2021,17,,,OK,
GNK,GNK,5/12/2021,15,131,6/16/2021,6/18/2021,19.58,,,OK,
GNKOQ^14,GNKOQ,,,,,,,,,no_daily_bars,FALSE
GNKOQ^14,GNKOQ,,,,,,,,,no_daily_bars,FALSE
GNKOQ^14,GNKOQ,,,,,,,,,no_daily_bars,FALSE
GNKOQ^14,GNKOQ,,,,,,,,,no_daily_bars,FALSE
GNKOQ^14,GNKOQ,,,,,,,,,no_daily_bars,FALSE
GNKOQ^14,GNKOQ,,,,,,,,,no_daily_bars,FALSE
GNMK^21,GNMK,4/17/2020,13,100,5/5/2020,5/7/2020,13.49,,,OK,
GNMK^21,GNMK,5/11/2020,15,588,6/22/2020,6/24/2020,15.97,,,OK,
GNMK^21,GNMK,7/8/2020,14,159,7/8/2020,7/10/2020,19.83,,,OK,
GNMK^21,GNMK,7/8/2020,14,159,8/5/2020,8/7/2020,20.88,,,OK,
GNOM.2^13,GNOM,2/24/2012,5,29,4/4/2012,4/9/2012,14,,,OK,
GNPX,GNPX,2/18/2020,1,51,2/25/2020,2/27/2020,309320,,,OK,
GNPX,GNPX,1/7/2022,8,73,2/10/2022,2/14/2022,106915.6,,,OK,
GNPX,GNPX,1/18/2022,3,46,3/2/2022,3/4/2022,109560,,,OK,
GNS,GNS,1/23/2023,1,109,2/2/2023,2/6/2023,79.9,,,OK,
GNS,GNS,7/10/2025,4,151,7/10/2025,7/14/2025,1.9201,,,OK,
GNS,GNS,7/14/2025,4,154,8/25/2025,8/27/2025,1.1,,,OK,
GNSS.^08,GNSS.,,,,,,,,,no_daily_bars,FALSE
GNTAQ^13,GNTAQ,,,,,,,,,no_pivot_yet,FALSE
GNVC^17,GNVC,1/27/2010,6,48,1/25/2010,1/27/2010,334,,,OK,
GNVC^17,GNVC,1/27/2010,6,48,3/9/2010,3/11/2010,335,,,OK,
GNVC^17,GNVC,2/22/2010,9,14,3/24/2010,3/26/2010,311,,,OK,
GNVC^17,GNVC,3/1/2010,4,10,4/12/2010,4/14/2010,80,,,OK,
GNW,GNW,12/29/2008,4,372,1/28/2009,1/30/2009,2.89,,,OK,
GNW,GNW,12/29/2008,4,372,2/10/2009,2/12/2009,3.02,,,OK,
GNW,GNW,4/3/2009,8,396,4/9/2009,4/14/2009,2.75,,,OK,
GNW,GNW,4/3/2009,8,396,5/11/2009,5/13/2009,6.18,,,OK,
GNW,GNW,5/7/2009,5,549,6/11/2009,6/15/2009,7.05,,,OK,
GNW,GNW,5/18/2009,3,456,6/29/2009,7/1/2009,7.41,,,OK,
GNW,GNW,9/16/2009,14,71,9/17/2009,9/21/2009,13.68,,,OK,
GNW,GNW,2/5/2010,13,30,2/3/2010,2/5/2010,15.2,,,OK,
GNW,GNW,2/5/2010,13,30,2/23/2010,2/25/2010,16.33,,,OK,
GNW,GNW,2/5/2010,13,30,3/12/2010,3/16/2010,16.77,,,OK,
GNW,GNW,3/14/2016,16,174,3/21/2016,3/23/2016,3.34,,,OK,
GNW,GNW,5/3/2016,15,105,5/4/2016,5/6/2016,4.2,,,OK,
GNW,GNW,9/8/2016,9,19,9/15/2016,9/19/2016,5.08,,,OK,
GNW,GNW,9/8/2016,9,19,10/5/2016,10/7/2016,5.22,,,OK,
GNW,GNW,9/9/2016,8,19,10/20/2016,10/24/2016,5.25,,,OK,
GNW,GNW,9/3/2020,11,129,9/15/2020,9/17/2020,3.79,,,OK,
GNW,GNW,9/3/2020,11,129,10/5/2020,10/7/2020,3.545,,,OK,
GNW,GNW,9/3/2020,11,129,10/12/2020,10/14/2020,3.65,,,OK,
GO,GO,9/3/2019,16,20,9/24/2019,9/26/2019,39.51,,,OK,
GO,GO,4/22/2025,14,78,4/23/2025,4/25/2025,16.31,,,OK,
GO,GO,4/22/2025,14,78,5/1/2025,5/5/2025,16.97,,,OK,
GO,GO,4/22/2025,14,78,6/3/2025,6/5/2025,14.13,,,OK,
GOEVQ,GOEVQ,,,,,,,,,no_pivot_yet,FALSE
GOEVQ,GOEVQ,,,,,,,,,no_pivot_yet,FALSE
GOGL.1^25,GOGL,5/12/2022,15,53,5/19/2022,5/23/2022,16.4,,,OK,
GOGL.1^25,GOGL,5/12/2022,15,53,6/6/2022,6/8/2022,16.4592,,,OK,
GOGO,GOGO,9/19/2013,6,20,9/26/2013,9/30/2013,19.8,,,OK,
GOGO,GOGO,9/23/2013,1,37,11/1/2013,11/5/2013,19.49,,,OK,
GOGO,GOGO,10/4/2013,7,33,11/14/2013,11/18/2013,31.55,,,OK,
GOGO,GOGO,11/12/2013,4,35,12/4/2013,12/6/2013,35.77,,,OK,
GOGO,GOGO,6/9/2014,5,15,6/10/2014,6/12/2014,19.44,,,OK,
GOGO,GOGO,6/9/2014,5,15,6/23/2014,6/25/2014,19.82,,,OK,
GOGO,GOGO,10/23/2018,7,19,10/22/2018,10/24/2018,6.55,,,OK,
GOGO,GOGO,10/23/2018,7,19,11/6/2018,11/8/2018,7.82,,,OK,
GOGO,GOGO,9/17/2019,10,58,9/18/2019,9/20/2019,7.23,,,OK,
GOGO,GOGO,9/17/2019,10,58,10/30/2019,11/1/2019,6.68,,,OK,
GOGO,GOGO,9/30/2019,3,63,11/8/2019,11/12/2019,6.89,,,OK,
GOGO,GOGO,9/1/2020,3,88,9/4/2020,9/9/2020,10.68,,,OK,
GOGO,GOGO,9/1/2020,3,88,9/16/2020,9/18/2020,11.6,,,OK,
GOGO,GOGO,9/1/2020,3,88,10/12/2020,10/14/2020,11.25,,,OK,
GOGO,GOGO,9/8/2020,3,158,10/19/2020,10/21/2020,11.97,,,OK,
GOLD,GOLD,4/18/2024,16,59,4/29/2024,5/1/2024,17.45,,,OK,
GOLD,GOLD,4/18/2024,16,59,5/20/2024,5/22/2024,18.1,,,OK,
GOLD,GOLD,4/22/2024,12,48,6/3/2024,6/5/2024,17.53,,,OK,
GOLD,GOLD,2/9/2026,9,177,2/9/2026,2/11/2026,66.7,,,OK,
GOLD.3^19,GOLD,1/22/2008,3,46,1/25/2008,1/29/2008,49.9997,,,OK,
GOLD.3^19,GOLD,1/22/2008,3,46,2/21/2008,2/25/2008,50.8373,,,OK,
GOLD.3^19,GOLD,1/22/2008,3,46,2/27/2008,2/29/2008,52.3549,,,OK,
GOLD.3^19,GOLD,1/25/2008,2,52,3/6/2008,3/10/2008,55.3308,,,OK,
GOLD.3^19,GOLD,12/12/2008,16,198,12/17/2008,12/19/2008,45.8116,,,OK,
GOLD.3^19,GOLD,12/15/2008,7,211,1/26/2009,1/28/2009,44.2942,,,OK,
GOLLQ^25,GOLLQ,,,,,,,,,no_pivot_yet,FALSE
GOLLQ^25,GOLLQ,,,,,,,,,no_pivot_yet,FALSE
GOLLQ^25,GOLLQ,,,,,,,,,no_pivot_yet,FALSE
GOLLQ^25,GOLLQ,,,,,,,,,no_pivot_yet,FALSE
GOLLQ^25,GOLLQ,,,,,,,,,no_pivot_yet,FALSE
GOLLQ^25,GOLLQ,,,,,,,,,no_pivot_yet,FALSE
GOLLQ^25,GOLLQ,,,,,,,,,no_pivot_yet,FALSE
GOLLQ^25,GOLLQ,,,,,,,,,no_pivot_yet,FALSE
GOMO^15,GOMO,2/18/2014,14,40,2/19/2014,2/21/2014,28.49,,,OK,
GOMO^15,GOMO,2/18/2014,14,40,3/4/2014,3/6/2014,33.8699,,,OK,
GOOS,GOOS,,,,,,,,,no_pivot_yet,FALSE
GOOS,GOOS,6/25/2018,13,75,7/19/2018,7/23/2018,64.95,,,OK,
GOOS,GOOS,11/16/2018,3,45,11/14/2018,11/16/2018,72.27,,,OK,
GOOS,GOOS,11/16/2018,3,45,12/3/2018,12/6/2018,70.26,,,OK,
GOSS,GOSS,11/22/2019,14,55,11/20/2019,11/22/2019,2108.8,,,OK,
GOSS,GOSS,11/22/2019,14,55,12/4/2019,12/6/2019,2120,,,OK,
GOSS,GOSS,11/22/2019,14,55,12/12/2019,12/16/2019,2171.976,,,OK,
GOSS,GOSS,7/15/2022,16,180,7/21/2022,7/25/2022,1004.4,,,OK,
GOSS,GOSS,7/15/2022,16,180,8/16/2022,8/18/2022,1158.4,,,OK,
GOSS,GOSS,7/15/2022,16,180,8/25/2022,8/29/2022,1215.6,,,OK,
GOTU,GOTU,,,,,,,,,no_pivot_yet,FALSE
GOTU,GOTU,,,,,,,,,no_pivot_yet,FALSE
GOTU,GOTU,,,,,,,,,no_pivot_yet,FALSE
GOTU,GOTU,,,,,,,,,no_pivot_yet,FALSE
GOTU,GOTU,,,,,,,,,no_pivot_yet,FALSE
GOTU,GOTU,,,,,,,,,no_pivot_yet,FALSE
GOTU,GOTU,,,,,,,,,no_pivot_yet,FALSE
GOTU,GOTU,,,,,,,,,no_pivot_yet,FALSE
GOTU,GOTU,10/19/2021,14,84,11/8/2021,11/10/2021,3.42,,,OK,
GOTU,GOTU,6/27/2022,14,89,6/28/2022,6/30/2022,2.2,,,OK,
GOTU,GOTU,6/27/2022,14,89,7/21/2022,7/25/2022,2.0107,,,OK,
GOTU,GOTU,12/19/2022,3,129,12/22/2022,12/27/2022,4.23,,,OK,
GOTU,GOTU,12/19/2022,3,129,1/24/2023,1/26/2023,4.505,,,OK,
GOTU,GOTU,3/8/2023,8,50,3/7/2023,3/9/2023,5.49,,,OK,
GOTU,GOTU,3/8/2023,8,50,3/30/2023,4/3/2023,4.87,,,OK,
GOTU,GOTU,12/14/2023,16,126,12/15/2023,12/19/2023,5.26,,,OK,
GOTU,GOTU,12/14/2023,16,126,1/4/2024,1/8/2024,4,,,OK,
GOTU,GOTU,12/15/2023,14,144,1/25/2024,1/29/2024,3.65,,,OK,
GOTU,GOTU,2/27/2024,11,81,3/1/2024,3/5/2024,8.42,,,OK,
GOTU,GOTU,3/11/2025,7,56,3/18/2025,3/20/2025,4.08,,,OK,
GOVX,GOVX,8/8/2022,4,229,9/9/2022,9/13/2022,693.7125,,,OK,
GP,GP,11/20/2020,13,294,11/24/2020,11/27/2020,325,,,OK,
GP,GP,11/24/2020,12,285,1/6/2021,1/8/2021,344.5,,,OK,
GPCR,GPCR,9/21/2023,9,27,9/29/2023,10/3/2023,65.51,,,OK,
GPCR,GPCR,9/21/2023,9,27,10/17/2023,10/19/2023,68.03,,,OK,
GPCR,GPCR,9/21/2023,9,27,11/1/2023,11/3/2023,75.0167,,,OK,
GPCR,GPCR,10/23/2023,2,18,12/4/2023,12/6/2023,66.38,,,OK,
GPCR,GPCR,5/2/2025,9,56,5/2/2025,5/6/2025,28.68,,,OK,
GPCR,GPCR,5/2/2025,9,56,6/11/2025,6/13/2025,24.05,,,OK,
GPCR,GPCR,12/8/2025,6,130,12/8/2025,12/10/2025,94.9,,,OK,
GPCR,GPCR,12/8/2025,6,130,1/20/2026,1/22/2026,94.77,,,OK,
GPI,GPI,8/22/2008,15,179,9/9/2008,9/11/2008,25.22,,,OK,
GPI,GPI,8/22/2008,15,179,9/19/2008,9/23/2008,30.24,,,OK,
GPI,GPI,7/14/2009,12,46,8/7/2009,8/11/2009,33.5,,,OK,
GPLDQ,GPLDQ,,,,,,,,,no_pivot_yet,FALSE
GPLDQ,GPLDQ,,,,,,,,,no_pivot_yet,FALSE
GPOR,GPOR,3/13/2023,16,85,3/28/2023,3/30/2023,81.515,,,OK,
GPOR,GPOR,3/13/2023,16,85,4/3/2023,4/5/2023,83.5,,,OK,
GPOR,GPOR,3/13/2023,16,85,4/24/2023,4/26/2023,85.175,,,OK,
GPOR,GPOR,3/22/2023,14,39,4/28/2023,5/2/2023,91.65,,,OK,
GPORQ^21,GPORQ,3/21/2011,13,27,3/22/2011,3/24/2011,34.259,,,OK,
GPORQ^21,GPORQ,3/21/2011,13,27,4/4/2011,4/6/2011,38.09,,,OK,
GPORQ^21,GPORQ,3/21/2011,13,27,4/26/2011,4/28/2011,35,,,OK,
GPORQ^21,GPORQ,3/21/2011,13,27,5/2/2011,5/4/2011,35.14,,,OK,
GPORQ^21,GPORQ,8/2/2011,7,30,8/1/2011,8/3/2011,37.49,,,OK,
GPORQ^21,GPORQ,8/2/2011,7,30,9/1/2011,9/6/2011,30.9,,,OK,
GPORQ^21,GPORQ,10/26/2011,8,44,10/24/2011,10/26/2011,33.25,,,OK,
GPORQ^21,GPORQ,10/26/2011,8,44,11/4/2011,11/8/2011,36.7,,,OK,
GPORQ^21,GPORQ,10/26/2011,8,44,11/16/2011,11/18/2011,37.8,,,OK,
GPORQ^21,GPORQ,7/17/2012,10,27,7/20/2012,7/24/2012,21.93,,,OK,
GPORQ^21,GPORQ,7/17/2012,10,27,8/9/2012,8/13/2012,28.19,,,OK,
GPORQ^21,GPORQ,8/10/2012,5,24,9/17/2012,9/19/2012,33.11,,,OK,
GPORQ^21,GPORQ,1/26/2016,4,10,1/28/2016,2/1/2016,29.96,,,OK,
GPORQ^21,GPORQ,1/26/2016,4,10,2/4/2016,2/8/2016,31.05,,,OK,
GPORQ^21,GPORQ,1/26/2016,4,10,2/22/2016,2/24/2016,29.13,,,OK,
GPORQ^21,GPORQ,2/8/2016,9,20,3/21/2016,3/23/2016,29.95,,,OK,
GPORQ^21,GPORQ,11/7/2019,11,47,11/5/2019,11/7/2019,3.88,,,OK,
GPRE,GPRE,4/3/2014,12,16,4/2/2014,4/4/2014,32.6,,,OK,
GPRE,GPRE,4/3/2014,12,16,4/30/2014,5/2/2014,30.98,,,OK,
GPRE,GPRE,10/18/2018,13,18,11/8/2018,11/12/2018,18.48,,,OK,
GPRE,GPRE,10/22/2018,13,18,12/3/2018,12/6/2018,17.12,,,OK,
GPRE,GPRE,9/23/2019,16,72,10/4/2019,10/8/2019,11.32,,,OK,
GPRE,GPRE,9/23/2019,16,72,10/11/2019,10/15/2019,11.45,,,OK,
GPRE,GPRE,9/23/2019,16,72,10/29/2019,10/31/2019,12.62,,,OK,
GPRO,GPRO,,,,,,,,,no_pivot_yet,TRUE
GPRO,GPRO,9/12/2014,3,28,9/15/2014,9/17/2014,71.42,,,OK,
GPRO,GPRO,9/12/2014,3,28,9/30/2014,10/2/2014,96.45,,,OK,
GPRO,GPRO,9/12/2014,3,28,10/7/2014,10/9/2014,98.47,,,OK,
GPRO,GPRO,9/22/2014,2,28,11/4/2014,11/6/2014,87.5,,,OK,
GPRO,GPRO,7/14/2016,15,30,7/13/2016,7/15/2016,13.4,,,OK,
GPRO,GPRO,7/14/2016,15,30,8/9/2016,8/11/2016,14.87,,,OK,
GPRO,GPRO,7/14/2016,15,30,8/15/2016,8/17/2016,16.25,,,OK,
GPRO,GPRO,8/16/2016,16,33,9/19/2016,9/21/2016,16.44,,,OK,
GPRO,GPRO,8/16/2016,16,33,9/23/2016,9/27/2016,17.4068,,,OK,
GPRO,GPRO,9/26/2016,16,27,10/5/2016,10/7/2016,17.68,,,OK,
GPRO,GPRO,8/16/2017,15,19,9/18/2017,9/20/2017,11.73,,,OK,
GPRO,GPRO,8/16/2017,15,19,9/27/2017,9/29/2017,11.89,,,OK,
GPRO,GPRO,10/1/2019,9,44,10/1/2019,10/3/2019,5.79,,,OK,
GPRO,GPRO,10/1/2019,9,44,11/4/2019,11/6/2019,4.56,,,OK,
GPRO,GPRO,10/1/2019,9,44,11/8/2019,11/12/2019,5.03,,,OK,
GPRO,GPRO,3/18/2021,15,296,3/22/2021,3/24/2021,13.79,,,OK,
GPRO,GPRO,7/30/2025,13,199,8/26/2025,8/28/2025,1.88,,,OK,
GPRO,GPRO,8/11/2025,15,108,9/23/2025,9/25/2025,3.05,,,OK,
GPUS,GPUS,,,,,,,,,no_pivot_yet,FALSE
GPUS,GPUS,,,,,,,,,no_pivot_yet,FALSE
GRAB,GRAB,,,,,,,,,no_pivot_yet,FALSE
GRAL,GRAL,1/30/2025,13,113,1/31/2025,2/4/2025,32.65,,,OK,
GRAL,GRAL,1/30/2025,13,113,2/18/2025,2/20/2025,63.99,,,OK,
GRAL,GRAL,2/10/2025,13,96,3/24/2025,3/26/2025,33.49,,,OK,
GRA^21,GRA,,,,,,,,,no_pivot_yet,FALSE
GRA^21,GRA,,,,,,,,,no_pivot_yet,FALSE
GRA^21,GRA,12/5/2006,16,26,12/1/2006,12/5/2006,19,,,OK,
GRA^21,GRA,12/5/2006,16,26,12/15/2006,12/19/2006,20.45,,,OK,
GRA^21,GRA,3/2/2007,15,27,3/12/2007,3/14/2007,24.74,,,OK,
GRA^21,GRA,3/5/2007,14,27,4/17/2007,4/19/2007,30,,,OK,
GRA^21,GRA,4/7/2008,15,76,4/7/2008,4/9/2008,30,,,OK,
GRA^21,GRA,4/7/2008,15,76,5/2/2008,5/6/2008,26.56,,,OK,
GRA^21,GRA,6/3/2009,16,245,6/5/2009,6/9/2009,14.61,,,OK,
GRA^21,GRA,10/6/2009,16,64,10/8/2009,10/12/2009,23.75,,,OK,
GRA^21,GRA,10/6/2009,16,64,10/19/2009,10/21/2009,24.97,,,OK,
GRA^21,GRA,10/6/2009,16,64,11/17/2009,11/19/2009,24.91,,,OK,
GRBK,GRBK,5/18/2022,13,56,5/17/2022,5/19/2022,24.06,,,OK,
GRBK,GRBK,5/18/2022,13,56,6/2/2022,6/6/2022,25.04,,,OK,
GRDI^24,GRDI,6/26/2024,1,55,6/26/2024,6/28/2024,3.29,,,OK,
GRDI^24,GRDI,6/26/2024,1,55,8/1/2024,8/5/2024,1.19,,,OK,
GRIN.2^24,GRIN,2/25/2022,5,120,3/3/2022,3/7/2022,27.1,,,OK,
GRIN.2^24,GRIN,2/25/2022,5,120,4/4/2022,4/6/2022,28.4668,,,OK,
GRML,GRML,,,,,,,,,no_pivot_yet,FALSE
GRMN,GRMN,8/10/2007,10,85,8/8/2007,8/10/2007,105.75,,,OK,
GRMN,GRMN,8/10/2007,10,85,9/6/2007,9/10/2007,108.784,,,OK,
GRMN,GRMN,8/20/2007,10,113,9/28/2007,10/2/2007,122.78,,,OK,
GRNQ,GRNQ,,,,,,,,,no_pivot_yet,FALSE
GROM,GROM,10/11/2021,15,92,10/22/2021,10/26/2021,4164,,,OK,
GROW,GROW,11/1/2006,10,21,11/22/2006,11/27/2006,27.2,,,OK,
GROW,GROW,11/1/2006,10,21,12/7/2006,12/11/2006,31.395,,,OK,
GROW,GROW,11/6/2006,6,18,12/18/2006,12/20/2006,34.9,,,OK,
GROW,GROW,11/20/2006,1,18,12/29/2006,1/4/2007,36.355,,,OK,
GROW,GROW,3/30/2007,5,14,4/4/2007,4/9/2007,34.95,,,OK,
GROW,GROW,4/23/2007,7,17,6/1/2007,6/5/2007,25.04,,,OK,
GROW,GROW,6/25/2007,10,14,7/17/2007,7/19/2007,26.33,,,OK,
GROW,GROW,7/2/2007,14,17,8/10/2007,8/14/2007,25.6,,,OK,
GROW,GROW,12/18/2017,4,48,12/18/2017,12/20/2017,7.49,,,OK,
GROW,GROW,12/18/2017,4,48,1/5/2018,1/9/2018,5.41,,,OK,
GRPN,GRPN,,,,,,,,,no_pivot_yet,FALSE
GRPN,GRPN,1/3/2012,10,13,2/8/2012,2/10/2012,516.786,,,OK,
GRPN,GRPN,10/12/2012,7,9,10/10/2012,10/12/2012,110,,,OK,
GRPN,GRPN,12/14/2012,2,8,12/19/2012,12/21/2012,103.4,,,OK,
GRPN,GRPN,12/14/2012,2,8,1/7/2013,1/9/2013,109,,,OK,
GRPN,GRPN,12/24/2012,8,12,2/1/2013,2/5/2013,115.2,,,OK,
GRPN,GRPN,1/7/2013,6,15,2/19/2013,2/21/2013,123.4,,,OK,
GRPN,GRPN,2/20/2013,15,20,3/28/2013,4/2/2013,127.2,,,OK,
GRPN,GRPN,4/2/2013,7,15,4/15/2013,4/17/2013,133.2,,,OK,
GRPN,GRPN,4/2/2013,7,15,5/15/2013,5/17/2013,147.6,,,OK,
GRPN,GRPN,11/11/2014,11,40,11/12/2014,11/14/2014,165.6,,,OK,
GRPN,GRPN,12/24/2015,16,24,12/23/2015,12/28/2015,67,,,OK,
GRPN,GRPN,2/22/2016,6,41,2/19/2016,2/23/2016,88.998,,,OK,
